Fecha,Precio marginal local ($/MWh)
2017-05-27,1471.7056521739132
2017-05-28,1136.24875
2017-05-29,1358.1175
2017-05-30,2003.0779166666669
2017-05-31,1714.2595833333335
2017-06-01,1210.7854166666666
2017-06-02,1337.99
2017-06-03,1241.25125
2017-06-04,989.2016666666667
2017-06-05,1208.6670833333335
2017-06-06,3224.2616666666668
2017-06-07,2790.3525000000004
2017-06-08,2537.6349999999998
2017-06-09,1882.0737499999998
2017-06-10,1564.42375
2017-06-11,926.2329166666667
2017-06-12,1437.0154166666669
2017-06-13,1445.8329166666665
2017-06-14,1461.68
2017-06-15,2647.1716666666666
2017-06-16,3732.3658333333333
2017-06-17,3762.6829166666666
2017-06-18,2227.59
2017-06-19,1877.3166666666666
2017-06-20,3550.2208333333333
2017-06-21,2161.0441666666666
2017-06-22,3493.602083333333
2017-06-23,3000.8008333333332
2017-06-24,1810.9379166666668
2017-06-25,1003.9708333333333
2017-06-26,1075.2175
2017-06-27,1203.19625
2017-06-28,1375.9470833333335
2017-06-29,2081.4416666666666
2017-06-30,1405.7495833333332
2017-07-01,1071.2079166666667
2017-07-02,841.3825
2017-07-03,926.1941666666667
2017-07-04,1038.7658333333334
2017-07-05,1480.2754166666666
2017-07-06,1559.6195833333334
2017-07-07,1350.37875
2017-07-08,1295.635
2017-07-09,694.0345833333334
2017-07-10,1263.3604166666667
2017-07-11,1012.1616666666667
2017-07-12,930.69625
2017-07-13,1035.7791666666667
2017-07-14,1047.5670833333334
2017-07-15,932.9908333333333
2017-07-16,778.2058333333333
2017-07-17,1133.6670833333335
2017-07-18,1208.78
2017-07-19,1081.7124999999999
2017-07-20,1065.4629166666666
2017-07-21,891.2866666666667
2017-07-22,957.9408333333334
2017-07-23,831.5183333333333
2017-07-24,1090.9183333333333
2017-07-25,1139.1941666666667
2017-07-26,1189.3316666666667
2017-07-27,1032.9312499999999
2017-07-28,906.9670833333333
2017-07-29,888.8604166666668
2017-07-30,704.6016666666666
2017-07-31,1156.175
2017-08-01,1210.4891666666665
2017-08-02,1300.7133333333334
2017-08-03,1342.3241666666665
2017-08-04,1394.58625
2017-08-05,1295.2204166666668
2017-08-06,1029.82
2017-08-07,1289.6825000000001
2017-08-08,1477.095
2017-08-09,1568.8525
2017-08-10,1890.5266666666666
2017-08-11,1400.2612499999998
2017-08-12,1113.2966666666666
2017-08-13,820.6774999999999
2017-08-14,1355.66625
2017-08-15,1884.6733333333334
2017-08-16,1761.5579166666666
2017-08-17,1353.0449999999998
2017-08-18,1331.9204166666666
2017-08-19,1185.2425
2017-08-20,820.5179166666667
2017-08-21,1244.3575
2017-08-22,1365.6404166666669
2017-08-23,1771.1366666666665
2017-08-24,1646.7091666666665
2017-08-25,1054.2929166666665
2017-08-26,1335.32375
2017-08-27,920.13
2017-08-28,1919.25875
2017-08-29,1935.8004166666667
2017-08-30,2341.849166666667
2017-08-31,1803.6895833333335
2017-09-01,1490.7691666666667
2017-09-02,1056.3154166666666
2017-09-03,666.4770833333333
2017-09-04,1039.1329166666667
2017-09-05,794.8887500000001
2017-09-06,710.53875
2017-09-07,626.2833333333334
2017-09-08,671.8275
2017-09-09,672.23625
2017-09-10,610.62375
2017-09-11,670.4920833333333
2017-09-12,988.27
2017-09-13,1057.4033333333334
2017-09-14,994.6766666666667
2017-09-15,988.1754166666666
2017-09-16,718.3262500000001
2017-09-17,813.0995833333333
2017-09-18,1096.3166666666666
2017-09-19,1112.0079166666667
2017-09-20,1178.9441666666667
2017-09-21,1335.64375
2017-09-22,1127.1129166666667
2017-09-23,779.9708333333333
2017-09-24,695.3579166666667
2017-09-25,1041.9316666666666
2017-09-26,1029.61
2017-09-27,821.8591666666666
2017-09-28,1083.7116666666666
2017-09-29,854.7754166666667
2017-09-30,755.35125
2017-10-01,726.2804166666666
2017-10-02,1037.205
2017-10-03,850.1179166666667
2017-10-04,1103.8041666666666
2017-10-05,1095.2041666666667
2017-10-06,1170.4566666666667
2017-10-07,979.8058333333333
2017-10-08,719.8433333333332
2017-10-09,1145.1195833333334
2017-10-10,1412.37625
2017-10-11,1217.0758333333333
2017-10-12,1203.59625
2017-10-13,1216.6070833333333
2017-10-14,1104.6091666666666
2017-10-15,716.40625
2017-10-16,923.3004166666666
2017-10-17,1038.8641666666665
2017-10-18,857.4208333333332
2017-10-19,959.9195833333333
2017-10-20,1027.7858333333334
2017-10-21,849.6062499999999
2017-10-22,685.1733333333333
2017-10-23,1131.1170833333333
2017-10-24,858.29625
2017-10-25,1188.5354166666666
2017-10-26,940.2729166666667
2017-10-27,934.48
2017-10-28,980.9229166666668
2017-10-29,666.8766666666667
2017-10-30,966.0183999999999
2017-10-31,1065.2012499999998
2017-11-01,1161.1854166666667
2017-11-02,850.6433333333333
2017-11-03,1284.27
2017-11-04,970.765
2017-11-05,737.72625
2017-11-06,1284.3654166666668
2017-11-07,1910.7858333333334
2017-11-08,1956.9166666666667
2017-11-09,1166.0441666666668
2017-11-10,1143.7191666666665
2017-11-11,867.9266666666667
2017-11-12,600.1991666666667
2017-11-13,1005.2358333333333
2017-11-14,1159.8475
2017-11-15,1105.3608333333334
2017-11-16,1409.6216666666667
2017-11-17,1538.8258333333333
2017-11-18,1151.1358333333335
2017-11-19,635.4425
2017-11-20,616.8116666666666
2017-11-21,1153.5829166666667
2017-11-22,770.91
2017-11-23,942.2416666666667
2017-11-24,1374.4904166666665
2017-11-25,1189.5970833333333
2017-11-26,752.5133333333333
2017-11-27,1001.0749999999999
2017-11-28,1022.7258333333333
2017-11-29,1283.03125
2017-11-30,1164.8104166666667
2017-12-01,1451.5908333333334
2017-12-02,1371.3029166666665
2017-12-03,721.7091666666666
2017-12-04,1118.7104166666666
2017-12-05,1594.1875
2017-12-06,1014.1229166666667
2017-12-07,1149.4070833333333
2017-12-08,1038.5275
2017-12-09,989.5575
2017-12-10,619.1258333333334
2017-12-11,851.61
2017-12-12,677.77625
2017-12-13,998.6016666666666
2017-12-14,928.0429166666667
2017-12-15,694.8562499999999
2017-12-16,662.8875
2017-12-17,571.30625
2017-12-18,963.4416666666666
2017-12-19,1038.0941666666665
2017-12-20,951.7012500000001
2017-12-21,924.2362499999999
2017-12-22,900.8045833333334
2017-12-23,707.7195833333334
2017-12-24,527.8212500000001
2017-12-25,589.01
2017-12-26,824.6679166666667
2017-12-27,919.4658333333333
2017-12-28,899.9745833333333
2017-12-29,727.3591666666666
2017-12-30,669.3175
2017-12-31,580.3483333333334
2018-01-01,570.1545833333333
2018-01-02,845.9504166666666
2018-01-03,1150.905
2018-01-04,1263.6391666666666
2018-01-05,1353.4179166666665
2018-01-06,816.7766666666666
2018-01-07,582.1333333333333
2018-01-08,691.56625
2018-01-09,676.5370833333333
2018-01-10,676.9491666666667
2018-01-11,1000.4433333333333
2018-01-12,627.1729166666667
2018-01-13,625.1025000000001
2018-01-14,585.7325
2018-01-15,654.7724999999999
2018-01-16,989.64125
2018-01-17,1084.62625
2018-01-18,1330.3429166666667
2018-01-19,1417.1954166666667
2018-01-20,720.9170833333333
2018-01-21,565.1683333333334
2018-01-22,726.5995833333333
2018-01-23,734.1908333333334
2018-01-24,1009.16375
2018-01-25,1171.8966666666668
2018-01-26,959.7741666666667
2018-01-27,882.0408333333334
2018-01-28,624.1925
2018-01-29,779.1841666666666
2018-01-30,947.0745833333334
2018-01-31,781.7741666666667
2018-02-01,961.7291666666666
2018-02-02,1120.1200000000001
2018-02-03,1048.6166666666666
2018-02-04,728.7616666666667
2018-02-05,759.2075
2018-02-06,1118.415
2018-02-07,1479.7625
2018-02-08,1271.3545833333333
2018-02-09,1281.2833333333333
2018-02-10,990.3383333333333
2018-02-11,1039.3470833333333
2018-02-12,1009.5575
2018-02-13,1140.2304166666665
2018-02-14,1266.9320833333334
2018-02-15,1233.8966666666668
2018-02-16,1308.4720833333333
2018-02-17,1103.3845833333332
2018-02-18,790.3204166666666
2018-02-19,1426.4425
2018-02-20,1669.3979166666668
2018-02-21,1539.3216666666667
2018-02-22,1202.195
2018-02-23,989.2125
2018-02-24,1044.9679166666667
2018-02-25,657.2541666666667
2018-02-26,1019.6925
2018-02-27,794.91375
2018-02-28,843.6350000000001
2018-03-01,745.28875
2018-03-02,905.1420833333333
2018-03-03,768.1166666666667
2018-03-04,593.1120833333333
2018-03-05,1083.5983333333334
2018-03-06,1598.3162499999999
2018-03-07,949.2712500000001
2018-03-08,1005.1725
2018-03-09,730.1595833333334
2018-03-10,1185.4320833333334
2018-03-11,827.5333333333333
2018-03-12,959.31875
2018-03-13,947.4987500000001
2018-03-14,740.3770833333333
2018-03-15,845.3849999999999
2018-03-16,1358.4183333333333
2018-03-17,1182.85875
2018-03-18,844.4204166666667
2018-03-19,757.6704166666667
2018-03-20,1585.7733333333333
2018-03-21,858.3366666666667
2018-03-22,762.1591666666667
2018-03-23,837.0816666666666
2018-03-24,922.04625
2018-03-25,746.0100000000001
2018-03-26,1598.6645833333332
2018-03-27,2003.5054166666669
2018-03-28,1999.7575
2018-03-29,1035.3883333333333
2018-03-30,510.55916666666667
2018-03-31,521.5708333333333
2018-04-01,478.22583333333336
2018-04-02,842.2552173913043
2018-04-03,1565.47625
2018-04-04,1464.7370833333334
2018-04-05,1373.1404166666669
2018-04-06,2038.99125
2018-04-07,1463.92
2018-04-08,973.8079166666666
2018-04-09,3349.44375
2018-04-10,2787.60375
2018-04-11,1553.0758333333333
2018-04-12,1576.9120833333334
2018-04-13,1833.5633333333333
2018-04-14,1631.2683333333334
2018-04-15,690.85
2018-04-16,825.0916666666667
2018-04-17,837.0275
2018-04-18,1600.1254166666668
2018-04-19,1319.1479166666666
2018-04-20,943.3633333333333
2018-04-21,844.0829166666667
2018-04-22,825.10125
2018-04-23,961.3645833333334
2018-04-24,974.6266666666667
2018-04-25,1195.8187500000001
2018-04-26,1235.30125
2018-04-27,930.9162500000001
2018-04-28,865.3783333333332
2018-04-29,633.31625
2018-04-30,1016.7120833333333
2018-05-01,822.4870833333333
2018-05-02,1691.9729166666666
2018-05-03,1776.4283333333333
2018-05-04,1353.2816666666665
2018-05-05,816.7824999999999
2018-05-06,754.5975
2018-05-07,870.285
2018-05-08,953.8116666666666
2018-05-09,832.8791666666666
2018-05-10,852.2683333333333
2018-05-11,1670.7741666666668
2018-05-12,781.7283333333334
2018-05-13,1055.7875000000001
2018-05-14,1591.4070833333333
2018-05-15,2430.8245833333335
2018-05-16,1391.9529166666669
2018-05-17,2215.8941666666665
2018-05-18,2266.3125
2018-05-19,1737.8533333333335
2018-05-20,1319.80375
2018-05-21,1936.8025
2018-05-22,2452.90625
2018-05-23,2066.9170833333333
2018-05-24,2156.467916666667
2018-05-25,2327.4225
2018-05-26,2594.8545833333333
2018-05-27,2494.22625
2018-05-28,2035.1554166666665
2018-05-29,2461.0508333333332
2018-05-30,3230.900416666667
2018-05-31,3338.1162499999996
2018-06-01,2138.5941666666668
2018-06-02,1898.4383333333333
2018-06-03,1177.29375
2018-06-04,1511.9225
2018-06-05,2380.0958333333333
2018-06-06,1870.03625
2018-06-07,2311.7283333333335
2018-06-08,1683.6587499999998
2018-06-09,1758.4887500000002
2018-06-10,1044.6241666666667
2018-06-11,1363.2395833333333
2018-06-12,1703.2124999999999
2018-06-13,1651.4033333333334
2018-06-14,1424.4475
2018-06-15,1498.4329166666666
2018-06-16,1534.0608333333332
2018-06-17,1069.9283333333333
2018-06-18,1232.2879166666667
2018-06-19,1536.1408333333331
2018-06-20,1523.8162499999999
2018-06-21,2413.8825
2018-06-22,3864.197083333333
2018-06-23,2795.1729166666664
2018-06-24,1834.97
2018-06-25,3062.3295833333336
2018-06-26,2202.01625
2018-06-27,2782.34125
2018-06-28,2676.1004166666667
2018-06-29,2409.9466666666667
2018-06-30,2000.6133333333335
2018-07-01,782.7170833333333
2018-07-02,1510.9316666666666
2018-07-03,1366.83
2018-07-04,1184.3129166666665
2018-07-05,1197.99125
2018-07-06,1144.67625
2018-07-07,925.0858333333334
2018-07-08,575.66375
2018-07-09,870.8208333333333
2018-07-10,1189.6170833333333
2018-07-11,1148.7729166666666
2018-07-12,1200.7275
2018-07-13,1533.43625
2018-07-14,1369.7124999999999
2018-07-15,750.6445833333333
2018-07-16,1553.5895833333334
2018-07-17,1852.655
2018-07-18,2244.039166666667
2018-07-19,2738.956666666667
2018-07-20,3080.815
2018-07-21,2014.5770833333333
2018-07-22,910.6691666666667
2018-07-23,2082.9654166666664
2018-07-24,2318.0870833333333
2018-07-25,2703.4008333333336
2018-07-26,2919.0575000000003
2018-07-27,2184.01125
2018-07-28,1983.32
2018-07-29,1501.9629166666666
2018-07-30,2197.26625
2018-07-31,2641.59375
2018-08-01,2258.7825
2018-08-02,2212.9129166666667
2018-08-03,1873.9145833333332
2018-08-04,1950.0191666666667
2018-08-05,1397.6158333333333
2018-08-06,1874.319166666667
2018-08-07,1981.0716666666667
2018-08-08,2058.2695833333332
2018-08-09,1983.3462499999998
2018-08-10,2233.6316666666667
2018-08-11,1645.9641666666666
2018-08-12,916.5808333333333
2018-08-13,1636.64
2018-08-14,1819.8474999999999
2018-08-15,1527.9262500000002
2018-08-16,1247.7504166666668
2018-08-17,1547.4433333333334
2018-08-18,2054.5516666666667
2018-08-19,1340.9795833333333
2018-08-20,2271.565416666667
2018-08-21,2176.025
2018-08-22,2587.6029166666667
2018-08-23,2652.77
2018-08-24,2798.6270833333333
2018-08-25,2232.852083333333
2018-08-26,1669.9675
2018-08-27,2609.3404166666664
2018-08-28,2988.1245833333337
2018-08-29,2542.79
2018-08-30,2290.1733333333336
2018-08-31,2071.037083333333
2018-09-01,2010.8016666666665
2018-09-02,1274.2470833333334
2018-09-03,2032.8229166666667
2018-09-04,2233.4045833333334
2018-09-05,1912.7283333333335
2018-09-06,1904.84875
2018-09-07,1932.6058333333333
2018-09-08,1718.2408333333333
2018-09-09,768.0758333333333
2018-09-10,1433.2208333333335
2018-09-11,1621.5833333333333
2018-09-12,1643.3608333333334
2018-09-13,1739.5912500000002
2018-09-14,1638.8795833333334
2018-09-15,1781.51
2018-09-16,747.1995833333334
2018-09-17,1371.6616666666666
2018-09-18,1628.0779166666669
2018-09-19,2290.994583333333
2018-09-20,1911.7162500000002
2018-09-21,1988.095
2018-09-22,936.4520833333332
2018-09-23,548.90125
2018-09-24,999.8729166666667
2018-09-25,1613.88
2018-09-26,1677.2420833333333
2018-09-27,1063.1795833333333
2018-09-28,939.5216666666666
2018-09-29,600.3945833333333
2018-09-30,497.7083333333333
2018-10-01,788.7670833333333
2018-10-02,975.6150000000001
2018-10-03,830.2687500000001
2018-10-04,1072.385
2018-10-05,1234.5908333333334
2018-10-06,807.8958333333334
2018-10-07,647.5791666666667
2018-10-08,1216.4279166666668
2018-10-09,1085.7975
2018-10-10,1297.9979166666667
2018-10-11,1065.1625000000001
2018-10-12,1194.0062500000001
2018-10-13,1121.6770833333333
2018-10-14,828.4283333333333
2018-10-15,1292.91
2018-10-16,846.4216666666666
2018-10-17,588.8879166666667
2018-10-18,748.84
2018-10-19,762.1662500000001
2018-10-20,664.825
2018-10-21,402.39124999999996
2018-10-22,795.8845833333334
2018-10-23,680.42125
2018-10-24,605.2033333333333
2018-10-25,661.6079166666667
2018-10-26,1014.71625
2018-10-27,926.3137499999999
2018-10-28,668.9845833333334
2018-10-29,732.8056
2018-10-30,743.6391666666667
2018-10-31,888.92625
2018-11-01,690.3495833333333
2018-11-02,571.23875
2018-11-03,544.8025
2018-11-04,687.0304166666666
2018-11-05,1081.51
2018-11-06,1083.2683333333332
2018-11-07,1011.7633333333333
2018-11-08,1059.0375000000001
2018-11-09,794.9791666666666
2018-11-10,985.8275
2018-11-11,703.2929166666667
2018-11-12,601.1570833333334
2018-11-13,883.4025
2018-11-14,1096.37375
2018-11-15,1184.5508333333335
2018-11-16,1174.6020833333334
2018-11-17,987.1420833333333
2018-11-18,748.5637499999999
2018-11-19,679.9350000000001
2018-11-20,882.0808333333333
2018-11-21,1079.0808333333332
2018-11-22,1072.5641666666668
2018-11-23,1128.3141666666668
2018-11-24,1194.7754166666666
2018-11-25,867.8283333333334
2018-11-26,1200.0095833333332
2018-11-27,1092.2616666666665
2018-11-28,1063.0183333333332
2018-11-29,1056.8658333333333
2018-11-30,1007.705
2018-12-01,803.7683333333333
2018-12-02,785.4929166666666
2018-12-03,859.6883333333334
2018-12-04,1139.23875
2018-12-05,955.5683333333333
2018-12-06,1002.0629166666666
2018-12-07,1148.9866666666667
2018-12-08,834.8616666666667
2018-12-09,766.315
2018-12-10,1292.1291666666666
2018-12-11,1164.1845833333334
2018-12-12,986.0487499999999
2018-12-13,847.4050000000001
2018-12-14,957.4141666666666
2018-12-15,853.8112500000001
2018-12-16,667.8366666666667
2018-12-17,798.54
2018-12-18,738.7408333333333
2018-12-19,772.2325000000001
2018-12-20,663.8716666666667
2018-12-21,791.1016666666666
2018-12-22,603.7141666666666
2018-12-23,584.3958333333334
2018-12-24,577.6495833333333
2018-12-25,556.3854166666666
2018-12-26,624.6316666666667
2018-12-27,650.985
2018-12-28,966.8166666666666
2018-12-29,497.9558333333334
2018-12-30,490.7754166666667
2018-12-31,489.3129166666667
2019-01-01,436.19041666666664
2019-01-02,685.34875
2019-01-03,780.6641666666666
2019-01-04,899.3570833333333
2019-01-05,617.655
2019-01-06,441.5608333333333
2019-01-07,771.9479166666666
2019-01-08,894.1687499999999
2019-01-09,846.5870833333333
2019-01-10,728.4541666666668
2019-01-11,789.7845833333334
2019-01-12,669.7195833333334
2019-01-13,565.3083333333333
2019-01-14,883.78625
2019-01-15,723.8254166666667
2019-01-16,806.9875000000001
2019-01-17,772.5841666666666
2019-01-18,746.9141666666666
2019-01-19,841.1270833333333
2019-01-20,667.3100000000001
2019-01-21,809.8225000000001
2019-01-22,821.3020833333334
2019-01-23,888.485
2019-01-24,1007.125
2019-01-25,1114.3866666666665
2019-01-26,795.8312500000001
2019-01-27,645.9379166666666
2019-01-28,1012.4245833333333
2019-01-29,1133.165
2019-01-30,1121.1595833333333
2019-01-31,1126.37125
2019-02-01,1149.7275
2019-02-02,889.1541666666667
2019-02-03,492.10999999999996
2019-02-04,495.89124999999996
2019-02-05,1005.2058333333333
2019-02-06,1041.4108333333334
2019-02-07,847.01625
2019-02-08,785.7920833333333
2019-02-09,870.9658333333333
2019-02-10,655.0920833333333
2019-02-11,969.6208333333334
2019-02-12,728.355
2019-02-13,644.6583333333334
2019-02-14,845.7766666666666
2019-02-15,1051.1066666666666
2019-02-16,860.8704166666666
2019-02-17,649.415
2019-02-18,1013.1625
2019-02-19,1065.9079166666668
2019-02-20,1254.1879166666665
2019-02-21,971.2895833333333
2019-02-22,994.6004166666667
2019-02-23,1187.7733333333333
2019-02-24,623.7820833333334
2019-02-25,1428.3629166666667
2019-02-26,1547.53625
2019-02-27,1836.02125
2019-02-28,1906.28125
2019-03-01,1828.9545833333334
2019-03-02,1398.8629166666667
2019-03-03,852.1666666666666
2019-03-04,1356.27375
2019-03-05,1405.76
2019-03-06,1477.075
2019-03-07,862.4570833333333
2019-03-08,1027.4445833333334
2019-03-09,1022.9458333333333
2019-03-10,817.8695833333333
2019-03-11,1516.6766666666665
2019-03-12,1681.2329166666666
2019-03-13,1028.6679166666665
2019-03-14,945.4274999999999
2019-03-15,748.9129166666667
2019-03-16,529.235
2019-03-17,458.32125
2019-03-18,448.80875
2019-03-19,534.02125
2019-03-20,543.27625
2019-03-21,535.2733333333333
2019-03-22,472.95125
2019-03-23,474.9845833333333
2019-03-24,535.2770833333333
2019-03-25,941.2833333333333
2019-03-26,690.9029166666666
2019-03-27,580.2975
2019-03-28,662.88875
2019-03-29,805.0379166666667
2019-03-30,793.8495833333333
2019-03-31,517.1458333333334
2019-04-01,990.7354166666668
2019-04-02,1424.9325
2019-04-03,1418.7729166666668
2019-04-04,1469.2720833333333
2019-04-05,1085.8420833333332
2019-04-06,597.6204166666666
2019-04-07,565.4208333333333
2019-04-08,1805.7456521739132
2019-04-09,1466.6695833333333
2019-04-10,881.5408333333334
2019-04-11,989.935
2019-04-12,1597.62625
2019-04-13,848.7908333333334
2019-04-14,552.17125
2019-04-15,1050.2475000000002
2019-04-16,1415.3983333333333
2019-04-17,1857.1545833333332
2019-04-18,603.0620833333334
2019-04-19,670.03
2019-04-20,410.75916666666666
2019-04-21,406.1566666666667
2019-04-22,480.09791666666666
2019-04-23,838.9558333333334
2019-04-24,1480.9383333333335
2019-04-25,2442.71375
2019-04-26,2251.1366666666668
2019-04-27,1722.319166666667
2019-04-28,1117.3520833333334
2019-04-29,1741.71125
2019-04-30,1172.4479166666667
2019-05-01,1423.0854166666668
2019-05-02,1927.2816666666668
2019-05-03,1354.74
2019-05-04,1100.4670833333332
2019-05-05,541.7470833333333
2019-05-06,1148.4758333333332
2019-05-07,1118.60875
2019-05-08,1087.9304166666666
2019-05-09,1310.4658333333334
2019-05-10,870.9208333333332
2019-05-11,528.4433333333333
2019-05-12,373.23875
2019-05-13,569.6008333333333
2019-05-14,959.6370833333334
2019-05-15,1183.4420833333334
2019-05-16,1336.9658333333334
2019-05-17,1408.0933333333332
2019-05-18,1116.5783333333334
2019-05-19,849.4854166666668
2019-05-20,1259.45625
2019-05-21,1658.8916666666667
2019-05-22,1419.524583333333
2019-05-23,1934.6870833333332
2019-05-24,1971.8920833333334
2019-05-25,1399.1904166666666
2019-05-26,609.5633333333334
2019-05-27,1268.3575
2019-05-28,1468.4875
2019-05-29,1613.1533333333334
2019-05-30,1737.5108333333335
2019-05-31,1765.0733333333335
2019-06-01,1436.38
2019-06-02,605.9475
2019-06-03,1146.1783333333333
2019-06-04,1542.8670833333333
2019-06-05,1702.1970833333335
2019-06-06,1601.3012500000002
2019-06-07,1564.4520833333333
2019-06-08,1480.6979166666667
2019-06-09,871.6075000000001
2019-06-10,1381.4275
2019-06-11,1319.8516666666667
2019-06-12,1307.5004166666665
2019-06-13,931.9841666666666
2019-06-14,1117.0020833333333
2019-06-15,804.4775
2019-06-16,710.0054166666667
2019-06-17,1694.9533333333331
2019-06-18,1777.1908333333333
2019-06-19,1487.58125
2019-06-20,1597.5004166666668
2019-06-21,1131.2666666666667
2019-06-22,1304.1566666666668
2019-06-23,722.05125
2019-06-24,1231.6066666666668
2019-06-25,1052.1791666666666
2019-06-26,671.84375
2019-06-27,602.01
2019-06-28,815.2195833333334
2019-06-29,746.8979166666667
2019-06-30,482.30833333333334
2019-07-01,811.56
2019-07-02,725.3791666666666
2019-07-03,837.8579166666667
2019-07-04,843.0270833333334
2019-07-05,811.1304166666667
2019-07-06,751.5358333333334
2019-07-07,694.7016666666667
2019-07-08,1218.7279166666667
2019-07-09,1491.1666666666667
2019-07-10,1684.1891666666668
2019-07-11,1606.5379166666664
2019-07-12,1670.2958333333333
2019-07-13,961.6437500000001
2019-07-14,577.4416666666667
2019-07-15,926.0591666666666
2019-07-16,883.5370833333333
2019-07-17,713.1754166666666
2019-07-18,949.3708333333334
2019-07-19,921.1870833333334
2019-07-20,820.0529166666666
2019-07-21,572.4745833333333
2019-07-22,939.7654166666666
2019-07-23,844.2383333333333
2019-07-24,1131.94875
2019-07-25,814.4083333333333
2019-07-26,770.7670833333333
2019-07-27,528.335
2019-07-28,480.3125
2019-07-29,830.3675
2019-07-30,672.5683333333333
2019-07-31,845.6320833333333
2019-08-01,915.0554166666667
2019-08-02,1729.0620833333332
2019-08-03,1610.2958333333333
